"","agem","quartiers","SES","famille","mold"
"3477",41,201967,3402,3477,43
"3478",43,201967,2688,3478,43
"3479",45,201967,2747,3479,43
"3480",46,201967,3118,3480,43
"3481",37,202024,314,3481,398
"3482",38,202024,3374,3482,398
"3483",40,202024,3856,3483,398
"3484",41,202024,3317,3484,398
"3485",43,202024,3827,3485,398
"3486",37,202027,36,3486,402
"3487",39,202027,315,3487,402
"3488",40,202027,382,3488,402
"3489",42,202027,275,3489,402
"3490",43,202027,348,3490,402
"3491",44,202077,3147,3491,47
"3492",45,202077,3544,3492,47
"3493",47,202077,3884,3493,47
"3494",49,202077,4139,3494,47
"3495",50,202077,4111,3495,47
"3496",36,202112,384,3496,396
"3497",38,202112,342,3497,396
"3498",40,202112,292,3498,396
"3499",41,202112,298,3499,396
"3500",43,202112,309,3500,396
"3501",38,202228,3714,3501,408
"3502",39,202228,3969,3502,408
"3503",41,202228,3884,3503,408
"3504",42,202228,2665,3504,408
"3505",44,202228,2892,3505,408
"3506",44,202614,3856,3506,472
"3507",45,202614,343,3507,472
"3508",47,202614,36,3508,472
"3509",49,202614,3742,3509,472
"3510",51,202614,4026,3510,472
"3511",41,203156,3941,3511,446
"3512",43,203156,3941,3512,446
"3513",45,203156,4082,3513,446
"3514",46,203156,292,3514,446
"3515",48,203156,3742,3515,446
"3516",37,203677,2608,3516,392
"3517",37,203677,3147,3517,392
"3518",39,203677,258,3518,392
"3519",39,203677,2637,3519,392
"3520",44,203677,2892,3520,392
"3521",35,204598,252,3521,384
"3522",37,204598,286,3522,384
"3523",38,204598,28,3523,384
"3524",40,204598,282,3524,384
"3525",42,204598,2665,3525,384
"3526",36,204696,3175,3526,392
"3527",38,204696,3714,3527,392
"3528",39,204696,326,3528,392
"3529",41,204696,3232,3529,392
"3530",42,204696,3515,3530,392
"3531",38,205038,3402,3531,416
"3532",40,205038,3686,3532,416
"3533",41,205038,3062,3533,416
"3534",44,205038,2863,3534,416
"3535",45,205038,1077,3535,416
"3536",35,205366,3005,3536,382
"3537",36,205366,2892,3537,382
"3538",38,205366,2835,3538,382
"3539",40,205366,2835,3539,382
"3540",42,205366,3062,3540,382
"3541",35,206004,343,3541,372
"3542",36,206004,3147,3542,372
"3543",37,206004,3459,3543,372
"3544",38,206004,2778,3544,372
"3545",40,206004,3657,3545,372
"3546",36,206384,4196,3546,394
"3547",38,206384,3062,3547,394
"3548",39,206384,3544,3548,394
"3549",41,206384,3203,3549,394
"3550",43,206384,36,3550,394
"3551",36,206638,2948,3551,384
"3552",37,206638,3515,3552,384
"3553",38,206638,3232,3553,384
"3554",40,206638,3799,3554,384
"3555",41,206638,3685,3555,384
"3556",43,206955,275,3556,464
"3557",45,206955,3119,3557,464
"3558",46,206955,2948,3558,464
"3559",48,206955,3119,3559,464
"3560",50,206955,326,3560,464
"3561",44,207898,32,3561,474
"3562",46,207898,247,3562,474
"3563",47,207898,246,3563,474
"3564",49,207898,254,3564,474
"3565",51,207898,247,3565,474
"3566",35,208484,276,3566,384
"3567",37,208484,314,3567,384
"3568",39,208484,226,3568,384
"3569",40,208484,324,3569,384
"3570",41,208484,358,3570,384
"3571",39,208684,3033,3571,424
"3572",41,208684,3544,3572,424
"3573",42,208684,36,3573,424
"3574",44,208684,3969,3574,424
"3575",46,208684,3827,3575,424
"3576",35,208810,2637,3576,382
"3577",37,208810,309,3577,382
"3578",38,208810,3459,3578,382
"3579",39,208810,3657,3579,382
"3580",42,208810,3317,3580,382
"3581",43,208929,8,3581,464
"3582",45,208929,186,3582,464
"3583",46,208929,286,3583,464
"3584",48,208929,3028,3584,464
"3585",50,208929,273,3585,464
"3586",34,209651,907,3586,374
"3587",36,209651,2778,3587,374
"3588",38,209651,3629,3588,374
"3589",39,209651,377,3589,374
"3590",40,209651,3175,3590,374
"3591",34,210208,3062,3591,374
"3592",35,210208,3402,3592,374
"3593",38,210208,343,3593,374
"3594",39,210208,3345,3594,374
"3595",41,210208,3572,3595,374
"3596",38,210457,3657,3596,416
"3597",39,210457,3714,3597,416
"3598",42,210457,343,3598,416
"3599",44,210457,3657,3599,416
"3600",45,210457,3317,3600,416
"3601",48,210641,343,3601,514
"3602",50,210641,3771,3602,514
"3603",51,210641,3912,3603,514
"3604",53,210641,3884,3604,514
"3605",55,210641,3487,3605,514
"3606",35,211207,3232,3606,384
"3607",37,211207,4167,3607,384
"3608",38,211207,3572,3608,384
"3609",40,211207,3459,3609,384
"3610",42,211207,326,3610,384
"3611",39,211648,36,3611,41
"3612",40,211648,4082,3612,41
"3613",41,211648,4054,3613,41
"3614",42,211648,3884,3614,41
"3615",43,211648,3402,3615,41
"3616",38,211909,3515,3616,408
"3617",39,211909,328,3617,408
"3618",40,211909,334,3618,408
"3619",42,211909,36,3619,408
"3620",45,211909,3402,3620,408
"3621",38,212078,284,3621,408
"3622",39,212078,28,3622,408
"3623",41,212078,308,3623,408
"3624",42,212078,295,3624,408
"3625",44,212078,261,3625,408
"3626",36,212118,2637,3626,394
"3627",38,212118,2637,3627,394
"3628",40,212118,355,3628,394
"3629",41,212118,3175,3629,394
"3630",42,212118,2098,3630,394
"3631",50,212188,2977,3631,534
"3632",52,212188,3119,3632,534
"3633",53,212188,3062,3633,534
"3634",55,212188,3062,3634,534
"3635",57,212188,3827,3635,534
"3636",35,212457,3175,3636,376
"3637",36,212457,309,3637,376
"3638",38,212457,3374,3638,376
"3639",39,212457,3629,3639,376
"3640",40,212457,3147,3640,376
"3641",35,212921,30,3641,384
"3642",37,212921,386,3642,384
"3643",38,212921,332,3643,384
"3644",40,212921,3345,3644,384
"3645",42,212921,3345,3645,384
"3646",35,212988,21,3646,41
"3647",42,212988,319,3647,41
"3648",40,212988,247,3648,41
"3649",44,212988,2948,3649,41
"3650",44,212988,292,3650,41
"3651",40,213398,2835,3651,426
"3652",41,213398,2948,3652,426
"3653",43,213398,3005,3653,426
"3654",44,213398,3345,3654,426
"3655",45,213398,3005,3655,426
"3656",37,213546,3856,3656,40
"3657",38,213546,3374,3657,40
"3658",40,213546,3317,3658,40
"3659",42,213546,343,3659,40
"3660",43,213546,2353,3660,40
"3661",37,214642,322,3661,404
"3662",39,214642,372,3662,404
"3663",41,214642,358,3663,404
"3664",42,214642,389,3664,404
"3665",43,214642,3799,3665,404
"3666",46,215022,3487,3666,49
"3667",48,215022,344,3667,49
"3668",49,215022,3487,3668,49
"3669",50,215022,3232,3669,49
"3670",52,215022,3912,3670,49
"3671",39,215233,3405,3671,428
"3672",42,215233,322,3672,428
"3673",43,215233,375,3673,428
"3674",44,215233,2892,3674,428
"3675",46,215233,338,3675,428
"3676",49,215670,3856,3676,524
"3677",50,215670,3771,3677,524
"3678",53,215670,3856,3678,524
"3679",54,215670,4196,3679,524
"3680",56,215670,3714,3680,524
"3681",33,216458,1021,3681,358
"3682",34,216458,2693,3682,358
"3683",36,216458,2268,3683,358
"3684",37,216458,225,3684,358
"3685",39,216458,2835,3685,358
"3686",36,216502,29,3686,396
"3687",37,216502,3317,3687,396
"3688",40,216502,2948,3688,396
"3689",42,216502,2722,3689,396
"3690",43,216502,3033,3690,396
"3691",36,216724,2892,3691,39
"3692",37,216724,292,3692,39
"3693",39,216724,2466,3693,39
"3694",41,216724,2126,3694,39
"3695",42,216724,2013,3695,39
"3696",36,218005,207,3696,382
"3697",37,218005,3062,3697,382
"3698",38,218005,3062,3698,382
"3699",39,218005,2892,3699,382
"3700",41,218005,2948,3700,382
"3701",33,218087,3062,3701,366
"3702",35,218087,2608,3702,366
"3703",37,218087,275,3703,366
"3704",38,218087,309,3704,366
"3705",40,218087,3175,3705,366
"3706",44,219331,331,3706,476
"3707",47,219331,306,3707,476
"3708",48,219331,299,3708,476
"3709",49,219331,255,3709,476
"3710",50,219331,289,3710,476
"3711",38,219914,276,3711,416
"3712",41,219914,2856,3712,416
"3713",42,219914,241,3713,416
"3714",43,219914,2325,3714,416
"3715",44,219914,3232,3715,416
"3716",38,219997,3062,3716,41
"3717",39,219997,2523,3717,41
"3718",41,219997,275,3718,41
"3719",43,219997,326,3719,41
"3720",44,219997,3232,3720,41
"3721",35,220124,4649,3721,378
"3722",37,220124,3969,3722,378
"3723",38,220124,3657,3723,378
"3724",39,220124,3374,3724,378
"3725",40,220124,3856,3725,378
"3726",38,220311,2126,3726,404
"3727",39,220311,2977,3727,404
"3728",40,220311,1729,3728,404
"3729",42,220311,2552,3729,404
"3730",43,220311,275,3730,404
"3731",36,220385,1701,3731,384
"3732",37,220385,275,3732,384
"3733",38,220385,2155,3733,384
"3734",40,220385,2892,3734,384
"3735",41,220385,1928,3735,384
"3736",36,220804,36,3736,396
"3737",38,220804,34,3737,396
"3738",40,220804,36,3738,396
"3739",41,220804,307,3739,396
"3740",43,220804,354,3740,396
"3741",36,222084,3459,3741,382
"3742",37,222084,3232,3742,382
"3743",38,222084,326,3743,382
"3744",39,222084,2523,3744,382
"3745",41,222084,2523,3745,382
"3746",40,222340,3232,3746,43
"3747",42,222340,2381,3747,43
"3748",43,222340,1729,3748,43
"3749",44,222340,309,3749,43
"3750",46,222340,2892,3750,43
"3751",39,222516,2977,3751,414
"3752",40,222516,2977,3752,414
"3753",41,222516,2948,3753,414
"3754",43,222516,2523,3754,414
"3755",44,222516,3203,3755,414
"3756",55,223153,3374,3756,582
"3757",56,223153,3629,3757,582
"3758",58,223153,3827,3758,582
"3759",60,223153,4082,3759,582
"3760",62,223153,3544,3760,582
"3761",36,223514,3459,3761,38
"3762",37,223514,3147,3762,38
"3763",38,223514,3402,3763,38
"3764",39,223514,3232,3764,38
"3765",40,223514,3685,3765,38
"3766",37,223975,3317,3766,406
"3767",39,223975,343,3767,406
"3768",40,223975,2495,3768,406
"3769",43,223975,3799,3769,406
"3770",44,223975,3572,3770,406
"3771",38,224727,3204,3771,408
"3772",39,224727,3119,3772,408
"3773",41,224727,2892,3773,408
"3774",42,224727,3572,3774,408
"3775",44,224727,3629,3775,408
"3776",41,224920,2977,3776,438
"3777",43,224920,3232,3777,438
"3778",44,224920,275,3778,438
"3779",45,224920,1503,3779,438
"3780",46,224920,3033,3780,438
"3781",37,225072,298,3781,402
"3782",38,225072,346,3782,402
"3783",41,225072,42,3783,402
"3784",42,225072,349,3784,402
"3785",43,225072,367,3785,402
"3786",35,225232,326,3786,382
"3787",37,225232,2523,3787,382
"3788",38,225232,3204,3788,382
"3789",40,225232,3175,3789,382
"3790",41,225232,2551,3790,382
"3791",34,225260,292,3791,38
"3792",37,225260,4026,3792,38
"3793",38,225260,3317,3793,38
"3794",40,225260,3175,3794,38
"3795",41,225260,4082,3795,38
"3796",35,225875,311,3796,382
"3797",37,225875,337,3797,382
"3798",38,225875,309,3798,382
"3799",40,225875,3487,3799,382
"3800",41,225875,306,3800,382
"3801",34,226712,257,3801,368
"3802",35,226712,2693,3802,368
"3803",37,226712,2665,3803,368
"3804",38,226712,2551,3804,368
"3805",40,226712,2693,3805,368
"3806",41,228413,3799,3806,44
"3807",43,228413,334,3807,44
"3808",44,228413,3572,3808,44
"3809",45,228413,4139,3809,44
"3810",47,228413,4082,3810,44
"3811",35,228501,2155,3811,378
"3812",36,228501,208,3812,378
"3813",38,228501,36,3813,378
"3814",39,228501,328,3814,378
"3815",41,228501,2892,3815,378
"3816",35,228634,2835,3816,38
"3817",36,228634,3033,3817,38
"3818",38,228634,3884,3818,38
"3819",40,228634,3742,3819,38
"3820",41,228634,3147,3820,38
"3821",36,229194,3345,3821,39
"3822",37,229194,3459,3822,39
"3823",39,229194,3175,3823,39
"3824",41,229194,377,3824,39
"3825",42,229194,275,3825,39
"3826",43,229196,292,3826,458
"3827",44,229196,2495,3827,458
"3828",46,229196,292,3828,458
"3829",47,229196,3005,3829,458
"3830",49,229196,2892,3830,458
"3831",34,229601,3119,3831,378
"3832",36,229601,3742,3832,378
"3833",38,229601,3657,3833,378
"3834",40,229601,377,3834,378
"3835",41,229601,4026,3835,378
"3836",34,229859,4082,3836,38
"3837",37,229859,2126,3837,38
"3838",38,229859,3062,3838,38
"3839",40,229859,326,3839,38
"3840",41,229859,3175,3840,38
"3841",45,230136,36,3841,474
"3842",46,230136,3317,3842,474
"3843",47,230136,3289,3843,474
"3844",49,230136,309,3844,474
"3845",50,230136,3827,3845,474
"3846",34,230164,336,3846,378
"3847",36,230164,352,3847,378
"3848",38,230164,426,3848,378
"3849",40,230164,309,3849,378
"3850",41,230164,3912,3850,378
"3851",36,231225,2778,3851,394
"3852",38,231225,2948,3852,394
"3853",40,231225,3317,3853,394
"3854",41,231225,3289,3854,394
"3855",42,231225,2608,3855,394
"3856",36,231348,3459,3856,386
"3857",37,231348,3515,3857,386
"3858",39,231348,3771,3858,386
"3859",40,231348,3005,3859,386
"3860",41,231348,3459,3860,386
"3861",39,232184,2863,3861,418
"3862",41,232184,3686,3862,418
"3863",42,232184,3317,3863,418
"3864",43,232184,36,3864,418
"3865",44,232184,3232,3865,418
"3866",35,233336,3657,3866,376
"3867",36,233336,2665,3867,376
"3868",38,233336,36,3868,376
"3869",39,233336,3487,3869,376
"3870",40,233336,3203,3870,376
"3871",38,233347,3374,3871,412
"3872",40,233347,3771,3872,412
"3873",41,233347,3374,3873,412
"3874",43,233347,2013,3874,412
"3875",44,233347,207,3875,412
"3876",39,233605,3714,3876,412
"3877",40,233605,3033,3877,412
"3878",41,233605,2863,3878,412
"3879",42,233605,1985,3879,412
"3880",44,233605,3203,3880,412
"3881",45,234058,3827,3881,474
"3882",46,234058,4111,3882,474
"3883",47,234058,4451,3883,474
"3884",49,234058,4309,3884,474
"3885",50,234058,3941,3885,474
"3886",37,235229,3827,3886,392
"3887",38,235229,3459,3887,392
"3888",39,235229,3884,3888,392
"3889",40,235229,3912,3889,392
"3890",42,235229,3714,3890,392
"3891",35,235538,323,3891,384
"3892",37,235538,325,3892,384
"3893",39,235538,39,3893,384
"3894",40,235538,374,3894,384
"3895",41,235538,287,3895,384
"3896",35,235640,275,3896,374
"3897",36,235640,2738,3897,374
"3898",37,235640,299,3898,374
"3899",39,235640,3289,3899,374
"3900",40,235640,338,3900,374
"3901",38,236303,343,3901,412
"3902",40,236303,3459,3902,412
"3903",41,236303,36,3903,412
"3904",43,236303,2013,3904,412
"3905",44,236303,3714,3905,412
"3906",37,237654,292,3906,394
"3907",38,237654,216,3907,394
"3908",39,237654,136,3908,394
"3909",41,237654,3062,3909,394
"3910",42,237654,257,3910,394
"3911",33,237733,3147,3911,364
"3912",35,237733,3459,3912,364
"3913",37,237733,2807,3913,364
"3914",38,237733,3232,3914,364
"3915",39,237733,3232,3915,364
"3916",35,237881,279,3916,38
"3917",36,237881,277,3917,38
"3918",38,237881,324,3918,38
"3919",39,237881,379,3919,38
"3920",42,237881,326,3920,38
"3921",44,238054,3317,3921,51
"3922",49,238054,363,3922,51
"3923",51,238054,38,3923,51
"3924",55,238054,291,3924,51
"3925",56,238054,289,3925,51
"3926",36,238119,2807,3926,388
"3927",38,238119,224,3927,388
"3928",39,238119,232,3928,388
"3929",40,238119,2608,3929,388
"3930",41,238119,2892,3930,388
"3931",35,238527,312,3931,382
"3932",37,238527,348,3932,382
"3933",38,238527,30,3933,382
"3934",40,238527,335,3934,382
"3935",41,238527,334,3935,382
"3936",46,238846,3771,3936,488
"3937",47,238846,4139,3937,488
"3938",49,238846,452,3938,488
"3939",50,238846,3997,3939,488
"3940",52,238846,309,3940,488
"3941",36,240375,353,3941,392
"3942",38,240375,362,3942,392
"3943",39,240375,3317,3943,392
"3944",41,240375,377,3944,392
"3945",42,240375,3033,3945,392
"3946",38,240733,3515,3946,404
"3947",39,240733,3686,3947,404
"3948",40,240733,3232,3948,404
"3949",42,240733,3033,3949,404
"3950",43,240733,3175,3950,404
"3951",35,241189,27,3951,38
"3952",37,241189,324,3952,38
"3953",38,241189,24,3953,38
"3954",39,241189,309,3954,38
"3955",41,241189,312,3955,38
"3956",35,241307,245,3956,386
"3957",37,241307,276,3957,386
"3958",39,241307,326,3958,386
"3959",40,241307,246,3959,386
"3960",42,241307,25,3960,386
"3961",35,242042,232,3961,376
"3962",36,242042,248,3962,376
"3963",37,242042,286,3963,376
"3964",39,242042,25,3964,376
"3965",41,242042,2211,3965,376
"3966",34,242409,3629,3966,376
"3967",37,242409,2863,3967,376
"3968",38,242409,258,3968,376
"3969",39,242409,2722,3969,376
"3970",40,242409,2977,3970,376
"3971",36,242460,306,3971,386
"3972",37,242460,301,3972,386
"3973",38,242460,224,3973,386
"3974",40,242460,294,3974,386
"3975",42,242460,397,3975,386
"3976",39,242905,31,3976,422
"3977",41,242905,346,3977,422
"3978",42,242905,354,3978,422
"3979",44,242905,313,3979,422
"3980",45,242905,3572,3980,422
"3981",38,243320,309,3981,406
"3982",39,243320,3629,3982,406
"3983",41,243320,3289,3983,406
"3984",42,243320,4366,3984,406
"3985",43,243320,3969,3985,406
"3986",35,243475,32,3986,38
"3987",37,243475,335,3987,38
"3988",38,243475,275,3988,38
"3989",39,243475,1446,3989,38
"3990",41,243475,3459,3990,38
"3991",33,243923,3119,3991,364
"3992",35,243923,258,3992,364
"3993",37,243923,3402,3993,364
"3994",38,243923,3147,3994,364
"3995",39,243923,4026,3995,364
"3996",38,243986,33,3996,41
"3997",40,243986,36,3997,41
"3998",41,243986,36,3998,41
"3999",42,243986,374,3999,41
"4000",44,243986,368,4000,41
"4001",39,244014,336,4001,416
"4002",40,244014,322,4002,416
"4003",42,244014,3799,4003,416
"4004",43,244014,256,4004,416
"4005",44,244014,268,4005,416
"4006",34,244134,2608,4006,366
"4007",35,244134,275,4007,366
"4008",37,244134,3175,4008,366
"4009",38,244134,2722,4009,366
"4010",39,244134,3033,4010,366
"4011",39,245799,309,4011,422
"4012",41,245799,287,4012,422
"4013",42,245799,264,4013,422
"4014",44,245799,289,4014,422
"4015",45,245799,286,4015,422
"4016",36,245855,4479,4016,384
"4017",37,245855,3204,4017,384
"4018",38,245855,3544,4018,384
"4019",39,245855,3856,4019,384
"4020",42,245855,4054,4020,384
"4021",41,246794,303,4021,438
"4022",43,246794,318,4022,438
"4023",44,246794,35,4023,438
"4024",45,246794,312,4024,438
"4025",46,246794,2098,4025,438
"4026",38,246806,253,4026,41
"4027",40,246806,26,4027,41
"4028",41,246806,238,4028,41
"4029",42,246806,266,4029,41
"4030",44,246806,299,4030,41
"4031",36,246852,3402,4031,384
"4032",37,246852,3402,4032,384
"4033",38,246852,3515,4033,384
"4034",40,246852,2381,4034,384
"4035",41,246852,2892,4035,384
"4036",36,247094,2665,4036,392
"4037",38,247094,207,4037,392
"4038",39,247094,1701,4038,392
"4039",41,247094,1361,4039,392
"4040",42,247094,224,4040,392
"4041",35,247956,352,4041,384
"4042",37,247956,2224,4042,384
"4043",39,247956,347,4043,384
"4044",40,247956,3317,4044,384
"4045",41,247956,3572,4045,384
"4046",39,248555,2863,4046,414
"4047",40,248555,309,4047,414
"4048",42,248555,1446,4048,414
"4049",42,248555,2013,4049,414
"4050",44,248555,3487,4050,414
"4051",35,249581,3289,4051,39
"4052",37,249581,3856,4052,39
"4053",39,249581,3572,4053,39
"4054",41,249581,4593,4054,39
"4055",43,249581,36,4055,39
"4056",36,249865,2948,4056,384
"4057",37,249865,2835,4057,384
"4058",38,249865,2892,4058,384
"4059",40,249865,3912,4059,384
"4060",41,249865,3147,4060,384
"4061",35,250558,3204,4061,38
"4062",37,250558,2665,4062,38
"4063",38,250558,3487,4063,38
"4064",39,250558,2892,4064,38
"4065",41,250558,3714,4065,38
"4066",37,251228,292,4066,39
"4067",38,251228,2296,4067,39
"4068",39,251228,2523,4068,39
"4069",40,251228,2835,4069,39
"4070",41,251228,1474,4070,39
"4071",38,251463,3487,4071,408
"4072",39,251463,3515,4072,408
"4073",41,251463,3345,4073,408
"4074",42,251463,2977,4074,408
"4075",44,251463,3799,4075,408
"4076",35,253623,2948,4076,376
"4077",36,253623,3317,4077,376
"4078",38,253623,3062,4078,376
"4079",39,253623,2948,4079,376
"4080",40,253623,309,4080,376
"4081",36,253696,3062,4081,386
"4082",37,253696,2863,4082,386
"4083",39,253696,3033,4083,386
"4084",40,253696,2722,4084,386
"4085",41,253696,3629,4085,386
"4086",37,254321,3686,4086,39
"4087",38,254321,343,4087,39
"4088",39,254321,3402,4088,39
"4089",40,254321,3912,4089,39
"4090",41,254321,3969,4090,39
"4091",34,254647,2835,4091,364
"4092",35,254647,2381,4092,364
"4093",36,254647,1758,4093,364
"4094",38,254647,2098,4094,364
"4095",39,254647,1871,4095,364
"4096",36,255124,3204,4096,384
"4097",37,255124,2977,4097,384
"4098",38,255124,3941,4098,384
"4099",40,255124,36,4099,384
"4100",41,255124,3969,4100,384
"4101",36,255408,3515,4101,388
"4102",37,255408,343,4102,388
"4103",39,255408,36,4103,388
"4104",40,255408,3317,4104,388
"4105",42,255408,3317,4105,388
"4106",36,255923,275,4106,386
"4107",37,255923,292,4107,386
"4108",39,255923,2552,4108,386
"4109",40,255923,2608,4109,386
"4110",41,255923,241,4110,386
"4111",40,256197,354,4111,426
"4112",41,256197,24,4112,426
"4113",43,256197,20,4113,426
"4114",44,256197,295,4114,426
"4115",45,256197,322,4115,426
"4116",36,257358,3686,4116,392
"4117",38,257358,3345,4117,392
"4118",39,257358,3487,4118,392
"4119",41,257358,3544,4119,392
"4120",42,257358,3289,4120,392
"4121",36,257971,1928,4121,386
"4122",37,257971,2552,4122,386
"4123",39,257971,2807,4123,386
"4124",40,257971,2807,4124,386
"4125",41,257971,3941,4125,386
"4126",40,258078,3289,4126,42
"4127",40,258078,258,4127,42
"4128",42,258078,3005,4128,42
"4129",43,258078,2637,4129,42
"4130",45,258078,2665,4130,42
"4131",36,258168,27,4131,39
"4132",38,258168,39,4132,39
"4133",39,258168,30,4133,39
"4134",40,258168,30,4134,39
"4135",42,258168,275,4135,39
"4136",36,258334,2466,4136,384
"4137",37,258334,3289,4137,384
"4138",38,258334,3374,4138,384
"4139",40,258334,3374,4139,384
"4140",41,258334,3685,4140,384
"4141",40,258565,275,4141,424
"4142",42,258565,3459,4142,424
"4143",43,258565,3827,4143,424
"4144",43,258565,3827,4144,424
"4145",44,258565,207,4145,424
"4146",36,259998,3459,4146,394
"4147",37,259998,342,4147,394
"4148",38,259998,392,4148,394
"4149",42,259998,31,4149,394
"4150",44,259998,298,4150,394
"4151",35,260381,2863,4151,37
"4152",36,260381,3204,4152,37
"4153",37,260381,3459,4153,37
"4154",38,260381,2977,4154,37
"4155",39,260381,309,4155,37
"4156",49,260797,3856,4156,518
"4157",51,260797,3204,4157,518
"4158",52,260797,2807,4158,518
"4159",53,260797,2268,4159,518
"4160",54,260797,3515,4160,518
"4161",36,262231,413,4161,392
"4162",38,262231,208,4162,392
"4163",39,262231,346,4163,392
"4164",41,262231,308,4164,392
"4165",42,262231,353,4165,392
"4166",35,262632,2948,4166,378
"4167",37,262632,1616,4167,378
"4168",38,262632,3203,4168,378
"4169",39,262632,1758,4169,378
"4170",40,262632,258,4170,378
"4171",41,262749,365,4171,432
"4172",42,262749,37,4172,432
"4173",43,262749,344,4173,432
"4174",44,262749,342,4174,432
"4175",46,262749,373,4175,432
"4176",37,262807,275,4176,398
"4177",38,262807,2948,4177,398
"4178",39,262807,3062,4178,398
"4179",40,262807,2722,4179,398
"4180",45,262807,3203,4180,398
"4181",34,263591,326,4181,368
"4182",36,263591,343,4182,368
"4183",37,263591,3374,4183,368
"4184",38,263591,2977,4184,368
"4185",39,263591,36,4185,368
"4186",37,263649,3912,4186,39
"4187",38,263649,341,4187,39
"4188",39,263649,3289,4188,39
"4189",40,263649,3657,4189,39
"4190",41,263649,38,4190,39
"4191",36,264321,2381,4191,38
"4192",37,264321,2778,4192,38
"4193",38,264321,326,4193,38
"4194",39,264321,2438,4194,38
"4195",40,264321,2608,4195,38
"4196",35,264609,3005,4196,378
"4197",37,264609,3119,4197,378
"4198",38,264609,2948,4198,378
"4199",39,264609,3232,4199,378
"4200",40,264609,3289,4200,378
"4201",37,265070,302,4201,392
"4202",38,265070,291,4202,392
"4203",39,265070,337,4203,392
"4204",40,265070,3572,4204,392
"4205",42,265070,341,4205,392
"4206",37,265968,336,4206,398
"4207",39,265968,40,4207,398
"4208",40,265968,34,4208,398
"4209",41,265968,346,4209,398
"4210",42,265968,331,4210,398
"4211",34,266649,1418,4211,364
"4212",35,266649,313,4212,364
"4213",36,266649,354,4213,364
"4214",38,266649,3912,4214,364
"4215",39,266649,3515,4215,364
"4216",37,266941,388,4216,398
"4217",38,266941,322,4217,398
"4218",40,266941,311,4218,398
"4219",41,266941,3402,4219,398
"4220",43,266941,3005,4220,398
"4221",36,267233,275,4221,392
"4222",38,267233,309,4222,392
"4223",40,267233,3118,4223,392
"4224",40,267233,3544,4224,392
"4225",42,267233,3147,4225,392
"4226",37,267664,4026,4226,394
"4227",38,267664,3657,4227,394
"4228",39,267664,3742,4228,394
"4229",41,267664,326,4229,394
"4230",42,267664,3374,4230,394
"4231",35,268520,2296,4231,37
"4232",36,268520,2835,4232,37
"4233",37,268520,2778,4233,37
"4234",38,268520,3005,4234,37
"4235",39,268520,2665,4235,37
"4236",37,268531,309,4236,396
"4237",38,268531,1134,4237,396
"4238",40,268531,3005,4238,396
"4239",41,268531,3033,4239,396
"4240",42,268531,1219,4240,396
"4241",36,268950,3969,4241,388
"4242",38,268950,3062,4242,388
"4243",39,268950,36,4243,388
"4244",40,268950,3515,4244,388
"4245",41,268950,4451,4245,388
"4246",39,269505,31,4246,41
"4247",40,269505,352,4247,41
"4248",41,269505,278,4248,41
"4249",42,269505,307,4249,41
"4250",43,269505,332,4250,41
"4251",36,269906,292,4251,386
"4252",37,269906,2807,4252,386
"4253",39,269906,3204,4253,386
"4254",40,269906,3175,4254,386
"4255",41,269906,3402,4255,386
"4256",42,269947,3033,4256,446
"4257",43,269947,31,4257,446
"4258",45,269947,274,4258,446
"4259",46,269947,3033,4259,446
"4260",47,269947,2892,4260,446
"4261",43,270047,2892,4261,46
"4262",44,270047,2807,4262,46
"4263",45,270047,3119,4263,46
"4264",48,270047,3345,4264,46
"4265",50,270047,3005,4265,46
"4266",38,270157,2665,4266,402
"4267",39,270157,207,4267,402
"4268",40,270157,275,4268,402
"4269",41,270157,2155,4269,402
"4270",43,270157,2523,4270,402
"4271",37,271551,3629,4271,394
"4272",38,271551,3771,4272,394
"4273",39,271551,3827,4273,394
"4274",41,271551,3714,4274,394
"4275",42,271551,3742,4275,394
"4276",36,272519,3465,4276,38
"4277",37,272519,298,4277,38
"4278",38,272519,352,4278,38
"4279",39,272519,188,4279,38
"4280",40,272519,348,4280,38
"4281",38,273253,3232,4281,40
"4282",39,273253,2381,4282,40
"4283",40,273253,3686,4283,40
"4284",41,273253,2778,4284,40
"4285",42,273253,3374,4285,40
"4286",37,273650,368,4286,392
"4287",38,273650,27,4287,392
"4288",39,273650,39,4288,392
"4289",40,273650,355,4289,392
"4290",42,273650,3345,4290,392
"4291",35,274797,2466,4291,378
"4292",37,274797,3062,4292,378
"4293",38,274797,2835,4293,378
"4294",39,274797,3374,4294,378
"4295",40,274797,309,4295,378
"4296",36,275042,2892,4296,388
"4297",38,275042,343,4297,388
"4298",39,275042,3912,4298,388
"4299",40,275042,3402,4299,388
"4300",41,275042,377,4300,388
"4301",39,276201,241,4301,41
"4302",40,276201,2863,4302,41
"4303",41,276201,3033,4303,41
"4304",42,276201,2608,4304,41
"4305",43,276201,2722,4305,41
"4306",35,277487,2665,4306,378
"4307",37,277487,2693,4307,378
"4308",38,277487,2948,4308,378
"4309",39,277487,2551,4309,378
"4310",40,277487,3289,4310,378
"4311",38,280471,3374,4311,402
"4312",39,280471,2892,4312,402
"4313",40,280471,275,4313,402
"4314",41,280471,2608,4314,402
"4315",43,280471,2807,4315,402
"4316",42,281189,292,4316,444
